index,answer
index_0,21.6184570552981
index_1,28.51262233299542
index_2,17.587800249349378
index_3,17.95074015764727
index_4,31.407186671675085
index_5,29.556720307270417
index_6,15.017140234797953
index_7,21.909375134970517
index_8,36.97158502811692
index_9,12.481621952526822
index_10,28.665447324052625
index_11,25.514673326709943
index_12,31.803998596122756
index_13,23.291095789932555
index_14,16.068007931528758
index_15,42.53241846227036
index_16,34.61061762033027
index_17,8.683108682561551
index_18,12.19989078158576
index_19,17.212531267265184
index_20,23.723482793200493
index_21,8.070769311785831
index_22,-0.13820220279068174
index_23,15.001255578736712
index_24,23.653628655470524
index_25,24.754586974775602
index_26,15.790063557780963
index_27,34.953080376337084
index_28,24.304121826204742
index_29,21.58312413283093
index_30,10.513107291440283
index_31,14.080095144092148
index_32,27.74124507132261
index_33,6.584241436987654
index_34,7.901240092079092
index_35,10.448713165351853
index_36,10.286508325113676
index_37,19.501842274690908
index_38,12.034925165772016
index_39,5.613866392359556
index_40,16.23453282090046
index_41,8.617064190260733
index_42,8.265935701289377
index_43,11.308071831924693
index_44,11.226620606983063
index_45,9.588443784939331
index_46,7.822439755257506
index_47,3.713867738602356
index_48,4.0118011076191635
index_49,8.400799373962096
index_50,3.04932412322196
index_51,3.9036826691924618
index_52,5.149428702855522
index_53,5.4680998913005805
index_54,8.061505191641617
index_55,3.620745776072844
index_56,4.865447596017697
index_57,0.35816184662437944
index_58,6.56943960771835
index_59,11.037713130344718
index_60,11.067037201795372
index_61,5.9537264410701916
index_62,8.861137725229067
index_63,2.4576835817911427
index_64,7.923913600029043
index_65,13.513757469060662
index_66,6.508656618719442
index_67,12.2682482795774
index_68,10.584294423350222
index_69,4.603907569635377
index_70,5.0483376257345345
index_71,13.005364669916597
index_72,16.84647572100221
index_73,8.014070442308515
index_74,9.243814322366855
index_75,5.9401475679548295
index_76,9.691752064911364
index_77,10.631889440128136
index_78,16.707191938678665
index_79,25.61050030532352
index_80,32.882542057552314
index_81,21.893661223792378
index_82,20.691182913471625
index_83,15.018252520058946
index_84,15.029718260504547
index_85,8.458703470611633
index_86,9.970150161181392
index_87,12.815554918429466
index_88,12.766786902839844
index_89,9.374715014375132
index_90,17.780559272774497
index_91,17.999515052423277
index_92,8.659732787995704
index_93,3.087800820914855
index_94,14.006925372506624
index_95,3.513378021258963
index_96,10.708969461103875
index_97,4.2644142462962105
index_98,9.023889239471897
index_99,10.44680821253245
index_100,12.77770945129633
index_101,10.922634859329253
index_102,11.611833593542885
index_103,18.83870226776539
index_104,10.0227087867299
index_105,14.803041991919208
index_106,13.627228846646199
index_107,11.693796353941433
index_108,7.693201576102996
index_109,13.06245284718839
index_110,5.647457128913853
index_111,11.903891627335868
index_112,7.569771986528993
index_113,34.48947796484259
index_114,5.6980592602302425
index_115,16.898157209792277
index_116,19.519199818594
index_117,14.88509193399454
index_118,6.308412047095279
index_119,11.332868415971367
index_120,8.506181143350158
index_121,21.426364335750293
index_122,27.163641433217137
index_123,19.24031315806919
index_124,43.6128037543501
index_125,14.908361696492523
index_126,13.138530874337865
index_127,20.173018726575155
index_128,33.722007728546636
index_129,12.803224242752462
index_130,11.434488143792619
index_131,14.317396974206781
index_132,12.143554358535734
index_133,26.21873117428092
index_134,37.63522467460279
index_135,44.59081439730679
index_136,17.050975944106874
index_137,14.315176885426924
index_138,23.70379446709344
index_139,39.75170435421903
index_140,10.101487829973733
index_141,10.680753821683254
index_142,25.06633809873558
index_143,33.966264157676434
index_144,14.644569032139007
index_145,20.960541222365038
index_146,13.827054872810857
index_147,31.11367864921011
index_148,22.018056197014406
index_149,33.713272985878675
index_150,43.240761318935185
index_151,18.663309728855946
index_152,28.16830475049334
index_153,12.596417552271012
index_154,2.9224169339726362
index_155,15.838123704891043
index_156,7.908349019160703
index_157,10.151033638304046
index_158,6.69155211499247
index_159,14.909500809154427
index_160,19.471544355624175
index_161,3.4414652110695667
index_162,10.326162399494995
index_163,24.005287146805806
index_164,9.904165968037194
index_165,11.218669786153832
index_166,13.677414719537495
index_167,8.58450971778035
index_168,6.781513955129663
index_169,9.766401846235631
index_170,4.709263742557852
index_171,7.360286036006588
index_172,3.990200905063381
index_173,3.0724889280632985
index_174,6.481892553354738
index_175,4.208134882597966
index_176,10.850313788630407
index_177,7.948764397727811
index_178,8.776866167534989
index_179,2.9670638543100982
index_180,7.10517368234332
index_181,6.194127872508398
index_182,5.129334241200322
index_183,-6.812800607614118
index_184,6.3751186593392015
index_185,7.378981169655596
index_186,8.311130429378977
index_187,15.55329215267163
index_188,12.681756520438032
index_189,12.959767306000328
index_190,18.508274371901425
index_191,10.427167427364331
index_192,6.783097018348702
index_193,7.194998122008576
index_194,11.404581971187238
index_195,10.948271818893188
index_196,10.218760420851218
index_197,9.158533265945623
index_198,12.445462156522048
index_199,19.942243541183977
index_200,13.110652601600389
index_201,18.482105559983395
index_202,12.757026968452285
index_203,19.983332683003614
index_204,35.77014819997805
index_205,7.793037216848345
index_206,23.65152679454444
index_207,8.44989087813582
index_208,13.743915924053473
index_209,9.133570635646134
index_210,6.159526700949159
index_211,16.71296562276108
index_212,23.36527113714639
index_213,26.37389245137352
index_214,1.1464202425335905
index_215,7.941030416008631
index_216,6.803395396703782
index_217,8.55794834023331
index_218,8.6820821932868
index_219,11.671722186627326
index_220,14.871977196995909
index_221,10.559295427932662
index_222,12.708570651098233
index_223,10.173754717454662
index_224,20.156451839148225
index_225,21.49912271995971
index_226,15.873389254232794
index_227,10.386282958987326
index_228,5.927147307292628
index_229,6.599239472479062
index_230,2.902089301703819
index_231,9.083128177176274
index_232,29.711037894206527
index_233,0.08328825006471696
index_234,18.436245110418426
index_235,21.11454684719792
index_236,16.080818660497187
index_237,9.048300660951742
index_238,10.276011916337525
index_239,11.63798221388135
index_240,12.500639194324805
index_241,13.692136716323802
index_242,30.387040924479365
index_243,8.573077724322252
