index,answer
index_0,21.282451291753254
index_1,29.315784814962733
index_2,17.312550234097174
index_3,19.254215439916273
index_4,30.1943553090195
index_5,30.120650344805938
index_6,16.276952048297744
index_7,21.582941676105264
index_8,37.33825732629108
index_9,12.767089698867391
index_10,28.66164936411362
index_11,26.497380707409707
index_12,32.86117652177739
index_13,23.56678158382985
index_14,16.1349262407207
index_15,42.375876951651314
index_16,36.362065774711006
index_17,8.514934752559432
index_18,11.992662093976858
index_19,16.623451598244174
index_20,24.295612329973597
index_21,8.182410465599595
index_22,4.565847927002373
index_23,13.900799416309223
index_24,23.861300470998433
index_25,24.104094081774406
index_26,15.537658176942148
index_27,33.70540189469119
index_28,24.21067139095885
index_29,22.172086166347462
index_30,10.484701506478054
index_31,14.149425329230432
index_32,28.70002470122622
index_33,6.343025757845831
index_34,7.144354141909934
index_35,10.992669544110623
index_36,10.675896991612442
index_37,19.226763826953373
index_38,13.96855510310089
index_39,6.169953831300875
index_40,16.2019797244936
index_41,9.5358534948453
index_42,8.574182420908546
index_43,10.198204102050783
index_44,11.907314095489948
index_45,9.967834019435376
index_46,7.146379659100196
index_47,4.31979370454304
index_48,4.362846577132712
index_49,8.48499348482423
index_50,1.703773400897722
index_51,3.6365746999757134
index_52,4.645449619060681
index_53,5.245301310070692
index_54,8.288202902073
index_55,3.697604586297169
index_56,5.0384514281579325
index_57,1.7147325008835592
index_58,6.691629119359862
index_59,11.527081520342284
index_60,11.8117506632443
index_61,6.591727669865553
index_62,8.90294370522782
index_63,2.04895293885534
index_64,7.783142810986351
index_65,13.569930490678338
index_66,6.702480386867405
index_67,13.05052602854153
index_68,10.410047113250386
index_69,4.996597591072005
index_70,5.01375444403698
index_71,13.041815768420907
index_72,16.5973472806776
index_73,7.935777231839035
index_74,9.035090663911813
index_75,5.99845622040807
index_76,10.48748270333728
index_77,11.397758440198853
index_78,17.61868052350287
index_79,24.820323027125223
index_80,32.78503364081338
index_81,22.39853509590295
index_82,21.152987568405667
index_83,15.748217061936675
index_84,13.810287492101244
index_85,8.792775045680955
index_86,11.626384022142735
index_87,13.796506661734895
index_88,12.993959174681818
index_89,10.126420527687003
index_90,18.127918105859667
index_91,18.443976502381492
index_92,8.001245552669861
index_93,5.391829869105419
index_94,14.465329919882286
index_95,5.359029078078208
index_96,10.611451675084133
index_97,5.1638964610444
index_98,9.525316211742359
index_99,10.188787169356583
index_100,12.347432072290848
index_101,10.176789889886127
index_102,11.251131075607283
index_103,18.125229364850906
index_104,9.838526992991385
index_105,15.191893746763538
index_106,14.403485971413062
index_107,11.871293102563095
index_108,7.743876238801812
index_109,13.826804069477648
index_110,5.667418047726591
index_111,11.989153887979763
index_112,7.291360351468164
index_113,33.09015567919343
index_114,6.290032243426183
index_115,17.52554810817914
index_116,17.918992195487164
index_117,15.009614037303509
index_118,6.393911380756601
index_119,11.695346979727919
index_120,8.400944059877936
index_121,20.131503514403626
index_122,27.096949988346417
index_123,19.361096552812626
index_124,43.406208330693545
index_125,15.365879661221122
index_126,12.409911317171057
index_127,20.240215463012017
index_128,34.652919941660045
index_129,12.439625698755279
index_130,12.023506525442931
index_131,13.510406914919816
index_132,12.12292861308103
index_133,26.82857096027497
index_134,38.66750663551902
index_135,45.692913767091326
index_136,17.31627716817457
index_137,15.15501088291615
index_138,22.37045465959408
index_139,39.04420016923468
index_140,10.254677289486509
index_141,10.622482666135104
index_142,25.199134697174724
index_143,33.41383347229502
index_144,14.707260052901209
index_145,21.727413648473775
index_146,13.970411421329082
index_147,30.37654060986325
index_148,22.731707706886333
index_149,32.605297854708446
index_150,42.93697810571823
index_151,18.673827263667317
index_152,28.160947871248663
index_153,12.191741245744286
index_154,3.2010470514316975
index_155,15.48857597002922
index_156,8.0568153030545
index_157,10.90974137952751
index_158,6.712361258776883
index_159,14.87582786923323
index_160,17.620857278735038
index_161,3.714113982054022
index_162,10.233601390160121
index_163,23.696495671913013
index_164,8.86952469647189
index_165,10.419761400209394
index_166,14.114869141706262
index_167,8.833852075388853
index_168,6.503816892719147
index_169,9.100542956681661
index_170,4.992416091299556
index_171,6.862041126499855
index_172,2.6602647358250477
index_173,3.713208527391055
index_174,5.448182237833592
index_175,3.655160801988023
index_176,10.955923582490897
index_177,8.760308613465694
index_178,8.649669436925564
index_179,2.899258338323383
index_180,7.126806757636722
index_181,5.5268025736822795
index_182,5.359019295900333
index_183,1.8563685866499657
index_184,6.410232321594974
index_185,7.2559499182303195
index_186,8.256561384654109
index_187,14.768998907240581
index_188,12.244776800211286
index_189,13.518792716472134
index_190,18.191013243665036
index_191,11.017230886279705
index_192,7.17555504334795
index_193,7.563986765794357
index_194,11.581221379027587
index_195,11.139368719042084
index_196,11.019599653466026
index_197,8.762826600654527
index_198,12.833973051582083
index_199,20.44978740989469
index_200,12.861257480446517
index_201,18.92119884785169
index_202,13.259582176326415
index_203,20.007002881161842
index_204,36.146276399018305
index_205,7.325715418643859
index_206,23.627615397950684
index_207,8.944815734257286
index_208,14.368165465261002
index_209,9.729009958564795
index_210,6.810758384594319
index_211,17.478038658022772
index_212,23.198908557104776
index_213,25.86672216338667
index_214,0.5916540097896139
index_215,7.195495209363229
index_216,6.89705995282521
index_217,7.654708420785086
index_218,8.77447603599374
index_219,11.710680630337606
index_220,15.000602811120892
index_221,11.702843459060515
index_222,13.865083868671451
index_223,10.098556713560406
index_224,18.677962852768392
index_225,20.657390728923055
index_226,15.850377117850396
index_227,9.78950803345235
index_228,5.942261993509682
index_229,5.9891906213874755
index_230,2.581280183335169
index_231,8.899815797788445
index_232,29.629587082418013
index_233,3.08054347875506
index_234,17.96653367057294
index_235,19.791067078044392
index_236,13.932321391441022
index_237,8.653758622415602
index_238,9.96190829592992
index_239,10.523261630715615
index_240,12.365071115626694
index_241,13.88589497481172
index_242,30.870194350891936
index_243,8.366575603389252
