index,answer
index_0,21.806990363304195
index_1,28.69538881601678
index_2,17.337534024162036
index_3,18.41986098567097
index_4,30.86073496437288
index_5,29.879545790773026
index_6,15.055884241138072
index_7,21.730577932426428
index_8,37.6781883705018
index_9,12.203084228467489
index_10,27.78861526956057
index_11,24.542345683095032
index_12,31.892272919871548
index_13,23.17895313720201
index_14,16.50237478914002
index_15,42.50088335611445
index_16,35.57433199185977
index_17,8.662466783367071
index_18,12.059198390397482
index_19,17.22006557300527
index_20,23.90221877176441
index_21,8.36882035463784
index_22,3.712710570854144
index_23,15.143275932052797
index_24,23.32799221169526
index_25,24.32207323819111
index_26,16.10436302415402
index_27,34.77918553199161
index_28,24.35942498962808
index_29,21.338227345368367
index_30,10.668448592308525
index_31,14.031885088178733
index_32,27.304207974314565
index_33,6.991083168614805
index_34,8.038919477813858
index_35,10.650969199344388
index_36,10.724589224861559
index_37,19.54217077685236
index_38,12.594857981624074
index_39,5.207068186394956
index_40,16.043334812730247
index_41,8.65135972481537
index_42,9.18298802336683
index_43,11.776504775733772
index_44,11.535806908994063
index_45,10.177138785838775
index_46,8.069738750329483
index_47,4.986007693553986
index_48,4.745742618548361
index_49,8.319943283526193
index_50,3.550280913961674
index_51,3.826340357056371
index_52,5.010710560561352
index_53,5.1833505784128056
index_54,7.788380641300256
index_55,3.667619288832227
index_56,5.389296094628556
index_57,2.259719928426418
index_58,6.462366317686362
index_59,11.389600000854891
index_60,11.293264081964487
index_61,7.203465974135208
index_62,9.202308026732949
index_63,2.5468052508355337
index_64,8.40970113486713
index_65,13.624042064005884
index_66,6.4114715212609825
index_67,11.938063391461998
index_68,10.47773595713007
index_69,4.870634581253324
index_70,5.12949185486269
index_71,13.103760140171298
index_72,16.66274690659258
index_73,8.348647010674455
index_74,9.063455152799152
index_75,6.0628609046904245
index_76,9.375105475167883
index_77,10.957314563794382
index_78,16.350857044366048
index_79,25.28286200268756
index_80,32.12183420716046
index_81,21.595691222864374
index_82,20.322316160421575
index_83,14.903692406947437
index_84,15.048452941088023
index_85,8.335826018902234
index_86,9.63871290529074
index_87,13.183768933580224
index_88,12.721073462626578
index_89,8.903415084479105
index_90,17.483734308964248
index_91,17.684076266122904
index_92,8.785555502705636
index_93,4.214509792499095
index_94,13.851863860801851
index_95,5.141406717901555
index_96,10.949910803943798
index_97,4.368162725022677
index_98,9.204423002716776
index_99,10.841389872056666
index_100,13.287158300960467
index_101,10.957897564521945
index_102,12.07600707357377
index_103,18.05641056529726
index_104,9.829574101576505
index_105,15.127612307389342
index_106,13.412779401054479
index_107,11.454342601269289
index_108,8.097508024366954
index_109,13.429854388963367
index_110,5.419327523211724
index_111,12.3670344979076
index_112,7.589529506176882
index_113,34.28441724465547
index_114,5.6537912151835314
index_115,17.49160378547908
index_116,19.026873590959756
index_117,15.314499669222348
index_118,6.406891614628622
index_119,11.651961903014499
index_120,8.120896396114343
index_121,21.338074873570992
index_122,26.597035761671314
index_123,19.04577274938663
index_124,44.30343591409381
index_125,14.835746864732194
index_126,13.160435553082173
index_127,20.475132551715003
index_128,33.464172827027035
index_129,13.252785849162649
index_130,11.460002401957288
index_131,14.26473022471252
index_132,12.001805450006374
index_133,26.372106225090285
