index,answer
index_0,20.92734747520906
index_1,28.102262938074503
index_2,17.013342724460063
index_3,19.445167137734384
index_4,29.574482381644863
index_5,29.866292581506237
index_6,16.718875051233162
index_7,22.11948125192621
index_8,37.43870543210897
index_9,12.343195800005008
index_10,28.178837160682114
index_11,25.34062568404011
index_12,30.724198178235813
index_13,26.234243907963215
index_14,16.247344835961595
index_15,42.818881975436156
index_16,37.728989800679706
index_17,8.532423746874562
index_18,11.918242635928936
index_19,17.810866852141842
index_20,24.269912739023734
index_21,8.353836685468965
index_22,0.4356154330495733
index_23,13.839379229393874
index_24,24.103464719580327
index_25,24.07386897131907
index_26,15.607990684684202
index_27,34.63768627418958
index_28,24.197887183503692
index_29,17.66038382960972
index_30,9.647335669414991
index_31,13.28949485015387
index_32,29.611474143836436
index_33,7.550695553204351
index_34,6.878366768163765
index_35,10.785210889424773
index_36,10.03057530908544
index_37,19.70995113082387
index_38,13.708013991652635
index_39,6.449696281210146
index_40,13.748234306772225
index_41,8.82347927409436
index_42,9.428154567076948
index_43,9.444753838105637
index_44,11.671778257589532
index_45,9.778634320937853
index_46,6.843528256793589
index_47,4.834373337489004
index_48,4.550079059403428
index_49,9.265447850651155
index_50,2.0275617634929306
index_51,4.042553133745199
index_52,4.442182281863378
index_53,4.584838455716608
index_54,7.951709394829085
index_55,3.07561477556017
index_56,4.718749927768224
index_57,1.107439854681466
index_58,6.589923122220866
index_59,11.779036609100444
index_60,11.091534157856527
index_61,5.7574216990421245
index_62,8.157844497810455
index_63,2.8598717053562988
index_64,7.902338516376106
index_65,13.252334357908301
index_66,6.552704537280739
index_67,13.123651012177783
index_68,9.638754696385687
index_69,5.152740687549067
index_70,5.046528276800708
index_71,13.07666625139592
index_72,15.756134345593798
index_73,7.56034588688669
index_74,8.735795749130956
index_75,6.401851822696095
index_76,9.085441660836327
index_77,10.374668419554432
index_78,17.357428487678618
index_79,24.291403039339524
index_80,31.316050175653732
index_81,21.519287767503123
index_82,21.192848768112327
index_83,13.952468566725724
index_84,13.870379173273758
index_85,8.177805198799328
index_86,22.163407975441718
index_87,13.325933448471108
index_88,12.035548286806275
index_89,9.371945535887885
index_90,17.127990681471665
index_91,17.73396639584072
index_92,8.875295123928096
index_93,3.6329933979684528
index_94,14.28094669660721
index_95,3.650116463785579
index_96,11.051782022868
index_97,5.196647577759489
index_98,9.466661884648364
index_99,10.55041078317522
index_100,12.74684037047332
index_101,10.205830400177481
index_102,11.771892192210904
index_103,17.04590752317429
index_104,10.971719131482644
index_105,15.415874087136663
index_106,14.445447877536708
index_107,11.386135858571892
index_108,8.065042843725747
index_109,14.23810882035198
index_110,5.027350784954608
index_111,13.561193100744719
index_112,7.136709552642185
index_113,33.36988060259382
index_114,5.573304006476583
index_115,17.475238988576695
index_116,19.182660946138547
index_117,15.524128931322725
index_118,6.9768451019732245
index_119,11.830543970393558
index_120,8.369738412741118
index_121,20.85225625877081
index_122,27.42991124661089
index_123,19.697847755524688
index_124,45.842891373702926
index_125,15.25230541070253
index_126,12.596745995570062
index_127,20.178770631528785
index_128,35.40265997042211
index_129,12.891178513311619
index_130,12.71568759003778
index_131,14.992323744973557
index_132,11.498980272909835
index_133,30.438643543889032
index_134,40.49933548175045
index_135,46.811591560735025
index_136,17.794520015985157
index_137,14.27290767653933
index_138,23.11572441199852
index_139,38.73116257355368
index_140,9.59870994068854
index_141,10.883986903511973
index_142,25.703206498273698
index_143,34.138175563042125
index_144,15.229624832710257
index_145,26.20393752963402
index_146,13.828154690631756
index_147,31.36771126489571
index_148,23.113016687782103
index_149,32.86393750875
index_150,42.11813097965575
index_151,20.750359897001832
index_152,29.985822523845474
index_153,12.243116509444176
index_154,2.932510951003456
index_155,15.455456864814364
index_156,7.494941217742265
index_157,10.291700841156972
index_158,6.523558353878369
index_159,13.622575878157145
index_160,17.73137995741738
index_161,3.899972987956266
index_162,8.65667472224828
index_163,24.546935685256877
index_164,8.748497802868862
index_165,11.67211147782907
index_166,14.021083963748758
index_167,8.35575406795819
index_168,6.438938903600716
index_169,9.020928136518274
index_170,5.3019420319965915
index_171,6.603486017566986
index_172,-1.8210806178051318
index_173,-0.42500488838737127
index_174,5.068835237867993
index_175,3.7668418770251497
index_176,10.159704652224372
index_177,8.82917813159654
index_178,8.858202767338415
index_179,3.266318197909153
index_180,7.948283080974498
index_181,6.351518296213702
index_182,5.957622443055001
index_183,-7.632072115896937
index_184,5.898587829026511
index_185,6.5002623577446075
index_186,9.536947339260287
index_187,14.386136020768422
index_188,12.562273616883726
index_189,13.006090161343595
index_190,17.921752325914486
index_191,10.624774063907235
index_192,7.018974898042128
index_193,8.14804556317935
index_194,12.01089666590905
index_195,11.144721143792406
index_196,10.518787706707784
index_197,8.86106452211975
index_198,13.310751950610284
index_199,20.429211501050514
index_200,13.429419660742319
index_201,18.884906295521333
index_202,13.582840256133796
index_203,21.562853510693785
index_204,35.261019449063
index_205,6.732529785212166
index_206,24.23791618484908
index_207,8.06200990076055
index_208,14.041572423671996
index_209,8.806041730751199
index_210,6.995566147157349
index_211,18.232202903863996
index_212,23.30564132840461
index_213,25.815667050111962
index_214,1.6172236184140287
index_215,8.70635208550329
index_216,7.470882836185874
index_217,7.872474518334145
index_218,8.586866404051142
index_219,12.044197006775576
index_220,15.085246874276553
index_221,12.387287980909724
index_222,14.05389292458569
index_223,10.161411874828326
index_224,19.272212182744262
index_225,21.1348240641553
index_226,16.417668214655976
index_227,10.75182918365769
index_228,5.767885301083784
index_229,6.777763048686928
index_230,2.2978390278459764
index_231,8.857403185321845
index_232,30.004461284845327
index_233,0.5052672676058616
index_234,17.546725008257223
index_235,18.97940427400506
index_236,15.093150529840475
index_237,9.309508903024556
index_238,10.827842608947465
index_239,10.627548862616596
index_240,12.370672131377297
index_241,13.088317124810015
index_242,30.72955324204293
index_243,8.679865763333892
